customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6877-CUST,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),72.33,723.82,Yes
6878-CUST,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.9,829.06,Yes
6879-CUST,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,77.91,1485.26,Yes
6880-CUST,Male,1,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.34,2558.34,Yes
6881-CUST,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,525.31,No
6882-CUST,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.5,1582.55,No
6883-CUST,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.53,708.83,No
6884-CUST,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),80.67,4693.86,No
6885-CUST,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.62,573.25,No
6886-CUST,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.86,779.4,No
6887-CUST,Male,1,Yes,No,20,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.26,1055.44,Yes
6888-CUST,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),78.2,3272.11,No
6889-CUST,Female,0,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.83,703.56,No
6890-CUST,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.54,1567.19,Yes
6891-CUST,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.17,1790.77,No
6892-CUST,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,63.3,1398.22,No
6893-CUST,Male,1,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,341.45,No
6894-CUST,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),93.77,6096.32,No
6895-CUST,Male,0,No,Yes,33,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.47,2431.09,No
6896-CUST,Female,1,No,No,49,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,75.44,3683.64,Yes
6897-CUST,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.29,1322.31,No
6898-CUST,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,73.04,3972.18,No
6899-CUST,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),64.59,942.77,No
6900-CUST,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.33,2938.51,Yes
6901-CUST,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),63.88,1718.54,Yes
6902-CUST,Female,0,No,Yes,69,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,67.08,4603.32,No
6903-CUST,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),72.93,1231.23,Yes
6904-CUST,Male,0,Yes,No,48,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),65.37,3154.85,No
6905-CUST,Female,1,No,Yes,11,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.29,935.28,Yes
6906-CUST,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.91,1731.33,No
6907-CUST,Female,1,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.42,1270.62,No
6908-CUST,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.52,1231.49,No
6909-CUST,Male,1,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.95,3810.53,No
6910-CUST,Female,0,No,No,51,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,41.29,2117.93,No
6911-CUST,Female,1,No,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.11,2183.79,Yes
6912-CUST,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,736.95,No
6913-CUST,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),80.75,4663.58,No
6914-CUST,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),67.26,1278.49,No
6915-CUST,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,83.61,3004.46,No
6916-CUST,Male,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.21,842.06,No
6917-CUST,Female,1,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1075.08,No
6918-CUST,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),80.57,3935.72,Yes
6919-CUST,Female,1,Yes,No,37,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,52.58,1952.43,No
6920-CUST,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),78.86,1342.8,Yes
6921-CUST,Female,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),86.01,3362.61,Yes
6922-CUST,Male,1,No,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),79.82,4636.87,No
6923-CUST,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.62,111.65,No
6924-CUST,Male,0,No,No,23,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.22,2040.67,No
6925-CUST,Male,0,No,No,56,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),76.14,4229.76,No
6926-CUST,Male,0,No,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.76,207.97,No
6927-CUST,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.36,3640.53,No
6928-CUST,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),48.81,2659.21,No
6929-CUST,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,717.59,No
6930-CUST,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.73,1489.66,No
6931-CUST,Female,0,No,No,46,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,73.9,3398.88,No
6932-CUST,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.51,1877.44,Yes
6933-CUST,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,722.25,Yes
6934-CUST,Female,1,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,84.61,3704.76,No
6935-CUST,Female,1,No,No,16,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),65.68,1031.35,No
6936-CUST,Female,1,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,89.42,4230.48,No
6937-CUST,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.23,427.73,No
6938-CUST,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,81.94,3144.38,Yes
6939-CUST,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.92,1901.63,Yes
6940-CUST,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,25.01,Yes
6941-CUST,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,79.77,899.23,No
6942-CUST,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.32,1691.82,Yes
6943-CUST,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,956.43,No
6944-CUST,Male,1,No,Yes,42,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.82,2507.21,Yes
6945-CUST,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.87,2557.11,Yes
6946-CUST,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.54,1300.02,No
6947-CUST,Female,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.98,2011.31,No
6948-CUST,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.05,2510.5,Yes
6949-CUST,Female,0,Yes,No,63,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,83.96,5258.92,No
6950-CUST,Female,0,No,No,16,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,63.04,1051.06,No
6951-CUST,Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.84,3437.73,No
6952-CUST,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.32,3695.34,Yes
6953-CUST,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,72.51,1824.96,No
6954-CUST,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.11,4486.81,Yes
6955-CUST,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,477.22,No
6956-CUST,Male,0,No,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.02,3309.33,No
6957-CUST,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),61.35,3121.6,No
6958-CUST,Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.13,1257.27,Yes
6959-CUST,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,190.2,No
6960-CUST,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.02,1858.57,Yes
6961-CUST,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),80.15,4634.78,No
6962-CUST,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.37,4236.18,No
6963-CUST,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.15,221.61,No
6964-CUST,Male,1,No,No,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),75.94,4698.79,No
6965-CUST,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.01,1256.3,Yes
6966-CUST,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.96,3429.72,Yes
6967-CUST,Male,1,No,No,24,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),55.31,1342.86,No
6968-CUST,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.05,201.96,Yes
6969-CUST,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2740.84,No
6970-CUST,Female,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.75,3057.53,No
6971-CUST,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.16,1489.63,No
6972-CUST,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.42,293.99,No
6973-CUST,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,55.23,1978.77,No
6974-CUST,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.61,1105.82,Yes
6975-CUST,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,84.76,2801.88,Yes
6976-CUST,Female,0,No,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.77,920.95,No
6977-CUST,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1251.46,No
6978-CUST,Female,0,Yes,No,36,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.36,2418.99,Yes
6979-CUST,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.1,1019.85,No
6980-CUST,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,87.54,5233.72,No
6981-CUST,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.41,2119.77,No
6982-CUST,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.84,2394.49,No
6983-CUST,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,84.98,5292.91,No
6984-CUST,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,723.19,No
6985-CUST,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.61,1267.28,Yes
6986-CUST,Female,0,No,Yes,46,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,52.56,2416.76,Yes
6987-CUST,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),82.48,1564.1,No
6988-CUST,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.21,250.3,Yes
6989-CUST,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.58,1029.7,No
6990-CUST,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,60.49,1099.29,Yes
6991-CUST,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.32,4362.98,No
6992-CUST,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.53,918.33,No
6993-CUST,Female,1,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.29,415.44,No
6994-CUST,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.21,4186.46,No
6995-CUST,Female,1,No,Yes,22,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,60.5,1350.11,No
6996-CUST,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,2299.99,Yes
6997-CUST,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,59.97,2491.59,No
6998-CUST,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.35,178.68,No
6999-CUST,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),85.32,2737.61,No
7000-CUST,Female,1,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,95.45,4559.62,No
7001-CUST,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,75.92,5466.73,No
7002-CUST,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.29,441.55,No
7003-CUST,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,58.53,1150.3,Yes
7004-CUST,Female,1,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.69,419.45,No
7005-CUST,Male,0,No,No,64,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,53.66,3419.28,No
7006-CUST,Female,0,No,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.03,3114.02,No
7007-CUST,Male,0,No,Yes,17,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.43,1093.64,No
7008-CUST,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.34,2383.01,Yes
7009-CUST,Female,1,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,58.67,1874.21,No
7010-CUST,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),52.37,1968.53,No
7011-CUST,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.09,485.8,Yes
7012-CUST,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,68.72,3442.68,No
7013-CUST,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,60.03,1720.08,No
7014-CUST,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.02,1307.68,No
7015-CUST,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.12,2526.32,No
7016-CUST,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.21,97.09,No
7017-CUST,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),41.92,965.75,No
7018-CUST,Male,0,No,No,39,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,60.98,2377.54,No
7019-CUST,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),74.4,3269.46,Yes
7020-CUST,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,82.05,891.18,No
